image_path,label
data\apple\1f3f7-fe0f.png,apple
data\apple\1f3f8.png,apple
data\apple\1f3f9.png,apple
data\apple\1f3fa.png,apple
data\apple\1f3fb.png,apple
data\apple\1f3fc.png,apple
data\apple\1f3fd.png,apple
data\apple\1f3fe.png,apple
data\apple\1f3ff.png,apple
data\apple\1f400.png,apple
data\apple\1f401.png,apple
data\apple\1f402.png,apple
data\apple\1f403.png,apple
data\apple\1f404.png,apple
data\apple\1f405.png,apple
data\apple\1f406.png,apple
data\apple\1f407.png,apple
data\apple\1f408-200d-2b1b.png,apple
data\apple\1f408.png,apple
data\apple\1f409.png,apple
data\apple\1f40a.png,apple
data\apple\1f40b.png,apple
data\apple\1f40c.png,apple
data\apple\1f40d.png,apple
data\apple\1f40e.png,apple
data\apple\1f40f.png,apple
data\apple\1f410.png,apple
data\apple\1f411.png,apple
data\apple\1f412.png,apple
data\apple\1f413.png,apple
data\apple\1f414.png,apple
data\apple\1f415-200d-1f9ba.png,apple
data\apple\1f415.png,apple
data\apple\1f416.png,apple
data\apple\1f417.png,apple
data\apple\1f418.png,apple
data\apple\1f419.png,apple
data\apple\1f41a.png,apple
data\apple\1f41b.png,apple
data\apple\1f41c.png,apple
data\apple\1f41d.png,apple
data\apple\1f41e.png,apple
data\apple\1f41f.png,apple
data\apple\1f420.png,apple
data\apple\1f421.png,apple
data\apple\1f422.png,apple
data\apple\1f423.png,apple
data\apple\1f424.png,apple
data\apple\1f425.png,apple
data\apple\1f426-200d-1f525.png,apple
data\apple\1f426-200d-2b1b.png,apple
data\apple\1f426.png,apple
data\apple\1f427.png,apple
data\apple\1f428.png,apple
data\apple\1f429.png,apple
data\apple\1f42a.png,apple
data\apple\1f42b.png,apple
data\apple\1f42c.png,apple
data\apple\1f42d.png,apple
data\apple\1f42e.png,apple
data\apple\1f42f.png,apple
data\apple\1f430.png,apple
data\apple\1f431.png,apple
data\apple\1f432.png,apple
data\apple\1f433.png,apple
data\apple\1f434.png,apple
data\apple\1f435.png,apple
data\apple\1f436.png,apple
data\apple\1f437.png,apple
data\apple\1f438.png,apple
data\apple\1f439.png,apple
data\apple\1f43a.png,apple
data\apple\1f43b-200d-2744-fe0f.png,apple
data\apple\1f43b.png,apple
data\apple\1f43c.png,apple
data\apple\1f43d.png,apple
data\apple\1f43e.png,apple
data\apple\1f43f-fe0f.png,apple
data\apple\1f440.png,apple
data\apple\1f441-fe0f-200d-1f5e8-fe0f.png,apple
data\apple\1f441-fe0f.png,apple
data\apple\1f442-1f3fb.png,apple
data\apple\1f442-1f3fc.png,apple
data\apple\1f442-1f3fd.png,apple
data\apple\1f442-1f3fe.png,apple
data\apple\1f442-1f3ff.png,apple
data\apple\1f442.png,apple
data\apple\1f443-1f3fb.png,apple
data\apple\1f443-1f3fc.png,apple
data\apple\1f443-1f3fd.png,apple
data\apple\1f443-1f3fe.png,apple
data\apple\1f443-1f3ff.png,apple
data\apple\1f443.png,apple
data\apple\1f444.png,apple
data\apple\1f445.png,apple
data\apple\1f446-1f3fb.png,apple
data\apple\1f446-1f3fc.png,apple
data\apple\1f446-1f3fd.png,apple
data\apple\1f446-1f3fe.png,apple
data\apple\1f446-1f3ff.png,apple
data\apple\1f446.png,apple
data\apple\1f447-1f3fb.png,apple
data\apple\1f447-1f3fc.png,apple
data\apple\1f447-1f3fd.png,apple
data\apple\1f447-1f3fe.png,apple
data\apple\1f447-1f3ff.png,apple
data\apple\1f447.png,apple
data\apple\1f448-1f3fb.png,apple
data\apple\1f448-1f3fc.png,apple
data\apple\1f448-1f3fd.png,apple
data\apple\1f448-1f3fe.png,apple
data\apple\1f448-1f3ff.png,apple
data\apple\1f448.png,apple
data\apple\1f449-1f3fb.png,apple
data\apple\1f449-1f3fc.png,apple
data\apple\1f449-1f3fd.png,apple
data\apple\1f449-1f3fe.png,apple
data\apple\1f449-1f3ff.png,apple
data\apple\1f449.png,apple
data\apple\1f44a-1f3fb.png,apple
data\apple\1f44a-1f3fc.png,apple
data\apple\1f44a-1f3fd.png,apple
data\apple\1f44a-1f3fe.png,apple
data\apple\1f44a-1f3ff.png,apple
data\apple\1f44a.png,apple
data\apple\1f44b-1f3fb.png,apple
data\apple\1f44b-1f3fc.png,apple
data\apple\1f44b-1f3fd.png,apple
data\apple\1f44b-1f3fe.png,apple
data\apple\1f44b-1f3ff.png,apple
data\apple\1f44b.png,apple
data\apple\1f44c-1f3fb.png,apple
data\apple\1f44c-1f3fc.png,apple
data\apple\1f44c-1f3fd.png,apple
data\apple\1f44c-1f3fe.png,apple
data\apple\1f44c-1f3ff.png,apple
data\apple\1f44c.png,apple
data\apple\1f44d-1f3fb.png,apple
data\apple\1f44d-1f3fc.png,apple
data\apple\1f44d-1f3fd.png,apple
data\apple\1f44d-1f3fe.png,apple
data\apple\1f44d-1f3ff.png,apple
data\apple\1f44d.png,apple
data\apple\1f44e-1f3fb.png,apple
data\apple\1f44e-1f3fc.png,apple
data\apple\1f44e-1f3fd.png,apple
data\apple\1f44e-1f3fe.png,apple
data\apple\1f44e-1f3ff.png,apple
data\apple\1f44e.png,apple
data\apple\1f44f-1f3fb.png,apple
data\apple\1f44f-1f3fc.png,apple
data\apple\1f44f-1f3fd.png,apple
data\apple\1f44f-1f3fe.png,apple
data\apple\1f44f-1f3ff.png,apple
data\apple\1f44f.png,apple
data\apple\1f450-1f3fb.png,apple
data\apple\1f450-1f3fc.png,apple
data\apple\1f450-1f3fd.png,apple
data\apple\1f450-1f3fe.png,apple
data\apple\1f450-1f3ff.png,apple
data\apple\1f450.png,apple
data\apple\1f451.png,apple
data\apple\1f452.png,apple
data\apple\1f453.png,apple
data\apple\1f454.png,apple
data\apple\1f455.png,apple
data\apple\1f456.png,apple
data\apple\1f457.png,apple
data\apple\1f458.png,apple
data\apple\1f459.png,apple
data\apple\1f45a.png,apple
data\apple\1f45b.png,apple
data\apple\1f45c.png,apple
data\apple\1f45d.png,apple
data\apple\1f45e.png,apple
data\apple\1f45f.png,apple
data\apple\1f460.png,apple
data\apple\1f461.png,apple
data\apple\1f462.png,apple
data\apple\1f463.png,apple
data\apple\1f464.png,apple
data\apple\1f465.png,apple
data\apple\1f466-1f3fb.png,apple
data\apple\1f466-1f3fc.png,apple
data\apple\1f466-1f3fd.png,apple
data\apple\1f466-1f3fe.png,apple
data\apple\1f466-1f3ff.png,apple
data\apple\1f466.png,apple
data\apple\1f467-1f3fb.png,apple
data\apple\1f467-1f3fc.png,apple
data\apple\1f467-1f3fd.png,apple
data\apple\1f467-1f3fe.png,apple
data\apple\1f467-1f3ff.png,apple
data\apple\1f467.png,apple
data\apple\1f468-1f3fb-200d-1f33e.png,apple
data\apple\1f468-1f3fb-200d-1f373.png,apple
data\apple\1f468-1f3fb-200d-1f37c.png,apple
data\apple\1f468-1f3fb-200d-1f393.png,apple
data\apple\1f468-1f3fb-200d-1f3a4.png,apple
data\apple\1f468-1f3fb-200d-1f3a8.png,apple
data\apple\1f468-1f3fb-200d-1f3eb.png,apple
data\apple\1f468-1f3fb-200d-1f3ed.png,apple
data\apple\1f468-1f3fb-200d-1f4bb.png,apple
data\apple\1f468-1f3fb-200d-1f4bc.png,apple
data\apple\1f468-1f3fb-200d-1f527.png,apple
data\apple\1f468-1f3fb-200d-1f52c.png,apple
data\apple\1f468-1f3fb-200d-1f680.png,apple
data\apple\1f468-1f3fb-200d-1f692.png,apple
data\apple\1f468-1f3fb-200d-1f91d-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fb-200d-1f91d-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fb-200d-1f91d-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fb-200d-1f91d-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fb-200d-1f9af-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fb-200d-1f9af.png,apple
data\apple\1f468-1f3fb-200d-1f9b0.png,apple
data\apple\1f468-1f3fb-200d-1f9b1.png,apple
data\apple\1f468-1f3fb-200d-1f9b2.png,apple
data\apple\1f468-1f3fb-200d-1f9b3.png,apple
data\apple\1f468-1f3fb-200d-1f9bc-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fb-200d-1f9bc.png,apple
data\apple\1f468-1f3fb-200d-1f9bd-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fb-200d-1f9bd.png,apple
data\apple\1f468-1f3fb-200d-2695-fe0f.png,apple
data\apple\1f468-1f3fb-200d-2696-fe0f.png,apple
data\apple\1f468-1f3fb-200d-2708-fe0f.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fb.png,apple
data\apple\1f468-1f3fc-200d-1f33e.png,apple
data\apple\1f468-1f3fc-200d-1f373.png,apple
data\apple\1f468-1f3fc-200d-1f37c.png,apple
data\apple\1f468-1f3fc-200d-1f393.png,apple
data\apple\1f468-1f3fc-200d-1f3a4.png,apple
data\apple\1f468-1f3fc-200d-1f3a8.png,apple
data\apple\1f468-1f3fc-200d-1f3eb.png,apple
data\apple\1f468-1f3fc-200d-1f3ed.png,apple
data\apple\1f468-1f3fc-200d-1f4bb.png,apple
data\apple\1f468-1f3fc-200d-1f4bc.png,apple
data\apple\1f468-1f3fc-200d-1f527.png,apple
data\apple\1f468-1f3fc-200d-1f52c.png,apple
data\apple\1f468-1f3fc-200d-1f680.png,apple
data\apple\1f468-1f3fc-200d-1f692.png,apple
data\apple\1f468-1f3fc-200d-1f91d-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fc-200d-1f91d-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fc-200d-1f91d-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fc-200d-1f91d-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fc-200d-1f9af-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fc-200d-1f9af.png,apple
data\apple\1f468-1f3fc-200d-1f9b0.png,apple
data\apple\1f468-1f3fc-200d-1f9b1.png,apple
data\apple\1f468-1f3fc-200d-1f9b2.png,apple
data\apple\1f468-1f3fc-200d-1f9b3.png,apple
data\apple\1f468-1f3fc-200d-1f9bc-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fc-200d-1f9bc.png,apple
data\apple\1f468-1f3fc-200d-1f9bd-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fc-200d-1f9bd.png,apple
data\apple\1f468-1f3fc-200d-2695-fe0f.png,apple
data\apple\1f468-1f3fc-200d-2696-fe0f.png,apple
data\apple\1f468-1f3fc-200d-2708-fe0f.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fc.png,apple
data\apple\1f468-1f3fd-200d-1f33e.png,apple
data\apple\1f468-1f3fd-200d-1f373.png,apple
data\apple\1f468-1f3fd-200d-1f37c.png,apple
data\apple\1f468-1f3fd-200d-1f393.png,apple
data\apple\1f468-1f3fd-200d-1f3a4.png,apple
data\apple\1f468-1f3fd-200d-1f3a8.png,apple
data\apple\1f468-1f3fd-200d-1f3eb.png,apple
data\apple\1f468-1f3fd-200d-1f3ed.png,apple
data\apple\1f468-1f3fd-200d-1f4bb.png,apple
data\apple\1f468-1f3fd-200d-1f4bc.png,apple
data\apple\1f468-1f3fd-200d-1f527.png,apple
data\apple\1f468-1f3fd-200d-1f52c.png,apple
data\apple\1f468-1f3fd-200d-1f680.png,apple
data\apple\1f468-1f3fd-200d-1f692.png,apple
data\apple\1f468-1f3fd-200d-1f91d-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fd-200d-1f91d-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fd-200d-1f91d-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fd-200d-1f91d-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fd-200d-1f9af-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fd-200d-1f9af.png,apple
data\apple\1f468-1f3fd-200d-1f9b0.png,apple
data\apple\1f468-1f3fd-200d-1f9b1.png,apple
data\apple\1f468-1f3fd-200d-1f9b2.png,apple
data\apple\1f468-1f3fd-200d-1f9b3.png,apple
data\apple\1f468-1f3fd-200d-1f9bc-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fd-200d-1f9bc.png,apple
data\apple\1f468-1f3fd-200d-1f9bd-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fd-200d-1f9bd.png,apple
data\apple\1f468-1f3fd-200d-2695-fe0f.png,apple
data\apple\1f468-1f3fd-200d-2696-fe0f.png,apple
data\apple\1f468-1f3fd-200d-2708-fe0f.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fd.png,apple
data\apple\1f468-1f3fe-200d-1f33e.png,apple
data\apple\1f468-1f3fe-200d-1f373.png,apple
data\apple\1f468-1f3fe-200d-1f37c.png,apple
data\apple\1f468-1f3fe-200d-1f393.png,apple
data\apple\1f468-1f3fe-200d-1f3a4.png,apple
data\apple\1f468-1f3fe-200d-1f3a8.png,apple
data\apple\1f468-1f3fe-200d-1f3eb.png,apple
data\apple\1f468-1f3fe-200d-1f3ed.png,apple
data\apple\1f468-1f3fe-200d-1f4bb.png,apple
data\apple\1f468-1f3fe-200d-1f4bc.png,apple
data\apple\1f468-1f3fe-200d-1f527.png,apple
data\apple\1f468-1f3fe-200d-1f52c.png,apple
data\apple\1f468-1f3fe-200d-1f680.png,apple
data\apple\1f468-1f3fe-200d-1f692.png,apple
data\apple\1f468-1f3fe-200d-1f91d-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fe-200d-1f91d-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fe-200d-1f91d-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fe-200d-1f91d-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fe-200d-1f9af-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fe-200d-1f9af.png,apple
data\apple\1f468-1f3fe-200d-1f9b0.png,apple
data\apple\1f468-1f3fe-200d-1f9b1.png,apple
data\apple\1f468-1f3fe-200d-1f9b2.png,apple
data\apple\1f468-1f3fe-200d-1f9b3.png,apple
data\apple\1f468-1f3fe-200d-1f9bc-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fe-200d-1f9bc.png,apple
data\apple\1f468-1f3fe-200d-1f9bd-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3fe-200d-1f9bd.png,apple
data\apple\1f468-1f3fe-200d-2695-fe0f.png,apple
data\apple\1f468-1f3fe-200d-2696-fe0f.png,apple
data\apple\1f468-1f3fe-200d-2708-fe0f.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3fe.png,apple
data\apple\1f468-1f3ff-200d-1f33e.png,apple
data\apple\1f468-1f3ff-200d-1f373.png,apple
data\apple\1f468-1f3ff-200d-1f37c.png,apple
data\apple\1f468-1f3ff-200d-1f393.png,apple
data\apple\1f468-1f3ff-200d-1f3a4.png,apple
data\apple\1f468-1f3ff-200d-1f3a8.png,apple
data\apple\1f468-1f3ff-200d-1f3eb.png,apple
data\apple\1f468-1f3ff-200d-1f3ed.png,apple
data\apple\1f468-1f3ff-200d-1f4bb.png,apple
data\apple\1f468-1f3ff-200d-1f4bc.png,apple
data\apple\1f468-1f3ff-200d-1f527.png,apple
data\apple\1f468-1f3ff-200d-1f52c.png,apple
data\apple\1f468-1f3ff-200d-1f680.png,apple
data\apple\1f468-1f3ff-200d-1f692.png,apple
data\apple\1f468-1f3ff-200d-1f91d-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3ff-200d-1f91d-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3ff-200d-1f91d-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3ff-200d-1f91d-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3ff-200d-1f9af-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3ff-200d-1f9af.png,apple
data\apple\1f468-1f3ff-200d-1f9b0.png,apple
data\apple\1f468-1f3ff-200d-1f9b1.png,apple
data\apple\1f468-1f3ff-200d-1f9b2.png,apple
data\apple\1f468-1f3ff-200d-1f9b3.png,apple
data\apple\1f468-1f3ff-200d-1f9bc-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3ff-200d-1f9bc.png,apple
data\apple\1f468-1f3ff-200d-1f9bd-200d-27a1-fe0f.png,apple
data\apple\1f468-1f3ff-200d-1f9bd.png,apple
data\apple\1f468-1f3ff-200d-2695-fe0f.png,apple
data\apple\1f468-1f3ff-200d-2696-fe0f.png,apple
data\apple\1f468-1f3ff-200d-2708-fe0f.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,apple
data\apple\1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,apple
data\apple\1f468-1f3ff.png,apple
data\apple\1f468-200d-1f33e.png,apple
data\apple\1f468-200d-1f373.png,apple
data\apple\1f468-200d-1f37c.png,apple
data\apple\1f468-200d-1f393.png,apple
data\apple\1f468-200d-1f3a4.png,apple
data\apple\1f468-200d-1f3a8.png,apple
data\apple\1f468-200d-1f3eb.png,apple
data\apple\1f468-200d-1f3ed.png,apple
data\apple\1f468-200d-1f466-200d-1f466.png,apple
data\apple\1f468-200d-1f466.png,apple
data\apple\1f468-200d-1f467-200d-1f466.png,apple
data\apple\1f468-200d-1f467-200d-1f467.png,apple
data\apple\1f468-200d-1f467.png,apple
data\apple\1f468-200d-1f468-200d-1f466-200d-1f466.png,apple
data\apple\1f468-200d-1f468-200d-1f466.png,apple
data\apple\1f468-200d-1f468-200d-1f467-200d-1f466.png,apple
data\apple\1f468-200d-1f468-200d-1f467-200d-1f467.png,apple
data\apple\1f468-200d-1f468-200d-1f467.png,apple
data\apple\1f468-200d-1f469-200d-1f466-200d-1f466.png,apple
data\apple\1f468-200d-1f469-200d-1f466.png,apple
data\apple\1f468-200d-1f469-200d-1f467-200d-1f466.png,apple
data\apple\1f468-200d-1f469-200d-1f467-200d-1f467.png,apple
data\apple\1f468-200d-1f469-200d-1f467.png,apple
data\apple\1f468-200d-1f4bb.png,apple
data\apple\1f468-200d-1f4bc.png,apple
data\apple\1f468-200d-1f527.png,apple
data\apple\1f468-200d-1f52c.png,apple
data\apple\1f468-200d-1f680.png,apple
data\apple\1f468-200d-1f692.png,apple
data\apple\1f468-200d-1f9af-200d-27a1-fe0f.png,apple
data\apple\1f468-200d-1f9af.png,apple
data\apple\1f468-200d-1f9b0.png,apple
data\apple\1f468-200d-1f9b1.png,apple
data\apple\1f468-200d-1f9b2.png,apple
data\apple\1f468-200d-1f9b3.png,apple
data\apple\1f468-200d-1f9bc-200d-27a1-fe0f.png,apple
data\apple\1f468-200d-1f9bc.png,apple
data\apple\1f468-200d-1f9bd-200d-27a1-fe0f.png,apple
data\apple\1f468-200d-1f9bd.png,apple
data\apple\1f468-200d-2695-fe0f.png,apple
data\apple\1f468-200d-2696-fe0f.png,apple
data\apple\1f468-200d-2708-fe0f.png,apple
data\apple\1f468-200d-2764-200d-1f468.png,apple
data\apple\1f468-200d-2764-200d-1f48b-200d-1f468.png,apple
data\apple\1f468-200d-2764-fe0f-200d-1f468.png,apple
data\apple\1f468-200d-2764-fe0f-200d-1f48b-200d-1f468.png,apple
data\apple\1f468.png,apple
data\apple\1f469-1f3fb-200d-1f33e.png,apple
data\apple\1f469-1f3fb-200d-1f373.png,apple
data\apple\1f469-1f3fb-200d-1f37c.png,apple
data\apple\1f469-1f3fb-200d-1f393.png,apple
data\apple\1f469-1f3fb-200d-1f3a4.png,apple
data\apple\1f469-1f3fb-200d-1f3a8.png,apple
data\apple\1f469-1f3fb-200d-1f3eb.png,apple
data\apple\1f469-1f3fb-200d-1f3ed.png,apple
data\apple\1f469-1f3fb-200d-1f4bb.png,apple
data\apple\1f469-1f3fb-200d-1f4bc.png,apple
data\apple\1f469-1f3fb-200d-1f527.png,apple
data\apple\1f469-1f3fb-200d-1f52c.png,apple
data\apple\1f469-1f3fb-200d-1f680.png,apple
data\apple\1f469-1f3fb-200d-1f692.png,apple
data\apple\1f469-1f3fb-200d-1f91d-200d-1f468-1f3fc.png,apple
data\apple\1f469-1f3fb-200d-1f91d-200d-1f468-1f3fd.png,apple
data\apple\1f469-1f3fb-200d-1f91d-200d-1f468-1f3fe.png,apple
data\apple\1f469-1f3fb-200d-1f91d-200d-1f468-1f3ff.png,apple
data\apple\1f469-1f3fb-200d-1f91d-200d-1f469-1f3fc.png,apple
data\apple\1f469-1f3fb-200d-1f91d-200d-1f469-1f3fd.png,apple
data\apple\1f469-1f3fb-200d-1f91d-200d-1f469-1f3fe.png,apple
data\apple\1f469-1f3fb-200d-1f91d-200d-1f469-1f3ff.png,apple
data\apple\1f469-1f3fb-200d-1f9af-200d-27a1-fe0f.png,apple
data\apple\1f469-1f3fb-200d-1f9af.png,apple
data\apple\1f469-1f3fb-200d-1f9b0.png,apple
data\apple\1f469-1f3fb-200d-1f9b1.png,apple
data\apple\1f469-1f3fb-200d-1f9b2.png,apple
data\apple\1f469-1f3fb-200d-1f9b3.png,apple
data\apple\1f469-1f3fb-200d-1f9bc-200d-27a1-fe0f.png,apple
data\apple\1f469-1f3fb-200d-1f9bc.png,apple
data\apple\1f469-1f3fb-200d-1f9bd-200d-27a1-fe0f.png,apple
data\apple\1f469-1f3fb-200d-1f9bd.png,apple
data\apple\1f469-1f3fb-200d-2695-fe0f.png,apple
data\apple\1f469-1f3fb-200d-2696-fe0f.png,apple
data\apple\1f469-1f3fb-200d-2708-fe0f.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3fb.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3fc.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3fd.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3fe.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3ff.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3fb.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3fc.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3fd.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3fe.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3ff.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png,apple
data\apple\1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png,apple
